Height,Weight,Chest,Waist,Hip,Inseam
149,87,118.1632,102.14580000000001,118.4626,30.6
149,88,118.9616,102.8983,119.0614,30.6
149,89,119.6602,103.6508,119.76,30.6
149,90,120.4586,104.4033,120.3588,30.6
149,91,121.257,105.1558,120.9576,30.6
149,92,121.9556,105.9083,121.5564,30.7
149,93,122.754,106.66080000000001,122.255,30.7
149,94,123.5524,107.4133,122.8538,30.7
149,95,124.251,108.1658,123.4526,30.7
149,96,125.0494,108.9183,124.1512,30.7
149,97,125.8478,109.6708,124.75,30.8
149,98,126.5464,110.4233,125.3488,30.8
149,99,127.3448,111.1758,126.0474,30.8
149,100,128.1432,111.92830000000001,126.6462,30.8
149,101,128.8418,112.6808,127.245,30.8
149,102,129.6402,113.4333,127.8438,30.8
149,103,130.4386,114.1858,128.5424,30.8
149,104,131.1372,114.9383,129.1412,30.9
149,105,131.9356,115.6908,129.74,30.9
149,106,132.734,116.44330000000001,130.4386,30.9
149,107,133.5324,117.1958,131.0374,30.9
149,108,134.231,117.9483,131.6362,30.9
149,109,135.0294,118.7008,132.235,30.9
149,110,135.8278,119.4533,132.9336,30.9
149,111,136.5264,120.2058,133.5324,31
149,112,137.3248,120.95830000000001,134.1312,31
149,113,138.0234,121.7108,134.8298,31
149,114,138.8218,122.4633,135.4286,31
149,115,139.6202,123.2158,136.0274,31
149,116,140.4186,123.9683,136.6262,31.1
149,117,141.1172,124.7208,137.3248,31.1
149,118,141.9156,125.4733,137.9236,31.1
149,119,142.6142,126.2258,138.5224,31.1
149,120,143.4126,126.9783,139.1212,31.1
149,121,144.211,127.7308,139.8198,31.1
149,122,145.0094,128.48329999999999,140.4186,31.1
149,123,145.708,129.23579999999998,141.0174,31.2
149,124,146.5064,129.98829999999998,141.716,31.2
149,125,147.3048,130.7408,142.3148,31.2
149,126,148.0034,131.4933,142.9136,31.2
149,127,148.8018,132.2458,143.5124,31.2
149,128,149.6002,132.9983,144.211,31.2
149,129,150.2988,133.7508,144.8098,31.3
149,130,151.0972,134.5033,145.4086,31.3
149,131,151.8956,135.2558,146.1072,31.3
149,132,152.5942,136.00830000000002,146.706,31.3
149,133,153.3926,136.76080000000002,147.3048,31.3
149,134,154.191,137.51330000000002,148.0034,31.3
149,135,154.8896,138.2658,148.6022,31.4
149,136,155.688,139.0183,149.201,31.4
149,137,156.4864,139.7708,149.7998,31.4
149,138,157.185,140.5233,150.4984,31.4
149,139,157.9834,141.2758,151.0972,31.4
149,140,158.7818,142.0283,151.696,31.4
149,141,159.4804,142.7808,152.3946,31.4
149,142,160.2788,143.5333,152.9934,31.5
149,143,161.0772,144.2858,153.5922,31.5
149,144,161.7758,145.0383,154.191,31.5
149,145,162.5742,145.7908,154.8896,31.5
149,146,163.3726,146.5433,155.4884,31.5
149,147,164.0712,147.29579999999999,156.0872,31.5
149,148,164.8696,148.04829999999998,156.7858,31.6
149,149,165.668,148.80079999999998,157.3846,31.6
149,150,166.3666,149.55329999999998,157.9834,31.6
150,40,81.836,66.3633,88.822,30
150,41,82.6344,67.11580000000001,89.5206,30
150,42,83.333,67.8683,90.1194,30.1
150,43,84.1314,68.6208,90.7182,30.1
150,44,84.9298,69.3733,91.317,30.1
150,45,85.6284,70.1258,92.0156,30.1
150,46,86.4268,70.8783,92.6144,30.1
150,47,87.2252,71.6308,93.2132,30.1
150,48,87.9238,72.38329999999999,93.812,30.1
150,49,88.7222,73.13579999999999,94.5106,30.2
150,50,89.5206,73.8883,95.1094,30.2
150,51,90.2192,74.6408,95.7082,30.2
150,52,91.0176,75.3933,96.4068,30.2
150,53,91.816,76.14580000000001,97.0056,30.2
150,54,92.5146,76.8983,97.6044,30.2
150,55,93.313,77.6508,98.303,30.3
150,56,94.1114,78.4033,98.9018,30.3
150,57,94.81,79.1558,99.5006,30.3
150,58,95.6084,79.9083,100.0994,30.3
150,59,96.4068,80.6608,100.798,30.3
150,60,97.1054,81.41329999999999,101.3968,30.3
150,61,97.9038,82.16579999999999,101.9956,30.4
150,62,98.7022,82.91829999999999,102.6942,30.4
150,63,99.4008,83.6708,103.293,30.4
150,64,100.1992,84.4233,103.8918,30.4
150,65,100.9976,85.1758,104.4906,30.4
150,66,101.6962,85.92830000000001,105.1892,30.4
150,67,102.4946,86.6808,105.788,30.4
150,68,103.293,87.4333,106.3868,30.5
150,69,103.9916,88.1858,107.0854,30.5
150,70,104.79,88.9383,107.6842,30.5
150,71,105.5884,89.6908,108.283,30.5
150,72,106.287,90.4433,108.8818,30.5
150,73,107.0854,91.19579999999999,109.5804,30.5
150,74,107.8838,91.94829999999999,110.1792,30.6
150,75,108.5824,92.70079999999999,110.778,30.6
150,76,109.3808,93.4533,111.4766,30.6
150,77,110.1792,94.2058,112.0754,30.6
150,78,110.9776,94.9583,112.6742,30.6
150,79,111.6762,95.7108,113.273,30.6
150,80,112.4746,96.4633,113.9716,30.6
150,81,113.273,97.2158,114.5704,30.7
150,82,113.9716,97.9683,115.1692,30.7
150,83,114.77,98.7208,115.8678,30.7
150,84,115.5684,99.4733,116.4666,30.7
150,85,116.267,100.22579999999999,117.0654,30.7
150,86,117.0654,100.97829999999999,117.764,30.7
150,87,117.764,101.7308,118.3628,30.8
150,88,118.5624,102.4833,118.9616,30.8
150,89,119.3608,103.2358,119.5604,30.8
150,90,120.1592,103.9883,120.259,30.8
150,91,120.8578,104.7408,120.8578,30.8
150,92,121.6562,105.49329999999999,121.4566,30.8
150,93,122.4546,106.2458,122.0554,30.9
150,94,123.1532,106.9983,122.754,30.9
150,95,123.9516,107.7508,123.3528,30.9
150,96,124.75,108.5033,123.9516,30.9
150,97,125.4486,109.2558,124.6502,30.9
150,98,126.247,110.00829999999999,125.249,30.9
150,99,127.0454,110.76079999999999,125.8478,30.9
150,100,127.744,111.5133,126.5464,31
150,101,128.5424,112.2658,127.1452,31
150,102,129.3408,113.0183,127.744,31
150,103,130.0394,113.7708,128.3428,31
150,104,130.8378,114.52329999999999,129.0414,31
150,105,131.6362,115.27579999999999,129.6402,31
150,106,132.3348,116.0283,130.239,31.1
150,107,133.1332,116.7808,130.9376,31.1
150,108,133.9316,117.5333,131.5364,31.1
150,109,134.6302,118.2858,132.1352,31.1
150,110,135.4286,119.03829999999999,132.734,31.1
150,111,136.227,119.79079999999999,133.4326,31.1
150,112,136.9256,120.5433,134.0314,31.1
150,113,137.724,121.2958,134.6302,31.2
150,114,138.5224,122.0483,135.3288,31.2
150,115,139.221,122.8008,135.9276,31.2
150,116,140.0194,123.5533,136.5264,31.2
150,117,140.8178,124.30579999999999,137.1252,31.2
150,118,141.5164,125.05829999999999,137.8238,31.3
150,119,142.3148,125.8108,138.4226,31.3
150,120,143.1132,126.5633,139.0214,31.3
150,121,143.8118,127.3158,139.6202,31.3
150,122,144.6102,128.0683,140.3188,31.3
150,123,145.4086,128.8208,140.9176,31.3
150,124,146.1072,129.5733,141.5164,31.3
150,125,146.9056,130.32580000000002,142.215,31.4
150,126,147.704,131.0783,142.8138,31.4
150,127,148.4026,131.8308,143.4126,31.4
150,128,149.201,132.5833,144.0114,31.4
150,129,149.9994,133.3358,144.71,31.4
150,130,150.698,134.0883,145.3088,31.4
150,131,151.4964,134.8408,145.9076,31.4
150,132,152.2948,135.5933,146.6062,31.5
150,133,152.9934,136.3458,147.205,31.5
150,134,153.7918,137.0983,147.8038,31.5
150,135,154.5902,137.8508,148.5024,31.5
150,136,155.3886,138.6033,149.1012,31.5
150,137,156.0872,139.3558,149.7,31.6
150,138,156.8856,140.10829999999999,150.2988,31.6
150,139,157.5842,140.86079999999998,150.9974,31.6
150,140,158.3826,141.61329999999998,151.5962,31.6
150,141,159.181,142.36579999999998,152.195,31.6
150,142,159.9794,143.11829999999998,152.8936,31.6
150,143,160.678,143.87079999999997,153.4924,31.6
150,144,161.4764,144.62329999999997,154.0912,31.7
150,145,162.2748,145.3758,154.69,31.7
150,146,162.9734,146.1283,155.3886,31.7
150,147,163.7718,146.8808,155.9874,31.7
150,148,164.4704,147.6333,156.5862,31.7
150,149,165.2688,148.3858,157.2848,31.7
150,150,166.0672,149.1383,157.8836,31.8
151,40,81.5366,65.9483,88.7222,30.2
151,41,82.2352,66.7008,89.321,30.2
151,42,83.0336,67.4533,90.0196,30.2
151,43,83.832,68.2058,90.6184,30.2
151,44,84.5306,68.95830000000001,91.2172,30.3
151,45,85.329,69.7108,91.816,30.3
151,46,86.1274,70.4633,92.5146,30.3
151,47,86.826,71.2158,93.1134,30.3
151,48,87.6244,71.9683,93.7122,30.3
151,49,88.323,72.7208,94.311,30.3
151,50,89.1214,73.4733,95.0096,30.3
151,51,89.9198,74.22579999999999,95.6084,30.4
151,52,90.6184,74.97829999999999,96.2072,30.4
151,53,91.4168,75.7308,96.9058,30.4
151,54,92.2152,76.4833,97.5046,30.4
151,55,93.0136,77.2358,98.1034,30.4
151,56,93.7122,77.98830000000001,98.802,30.4
151,57,94.5106,78.74080000000001,99.4008,30.5
151,58,95.309,79.4933,99.9996,30.5
151,59,96.0076,80.2458,100.5984,30.5
151,60,96.806,80.9983,101.297,30.5
151,61,97.6044,81.7508,101.8958,30.5
151,62,98.303,82.5033,102.4946,30.5
151,63,99.1014,83.2558,103.1932,30.6
151,64,99.8998,84.00829999999999,103.792,30.6
151,65,100.5984,84.76079999999999,104.3908,30.6
151,66,101.3968,85.5133,104.9896,30.6
151,67,102.1952,86.2658,105.6882,30.6
151,68,102.8938,87.0183,106.287,30.6
151,69,103.6922,87.77080000000001,106.8858,30.6
151,70,104.4906,88.5233,107.5844,30.7
151,71,105.1892,89.2758,108.1832,30.7
151,72,105.9876,90.0283,108.782,30.7
151,73,106.786,90.7808,109.3808,30.7
151,74,107.4846,91.5333,110.0794,30.7
151,75,108.283,92.2858,110.6782,30.7
151,76,109.0814,93.03829999999999,111.277,30.8
151,77,109.78,93.79079999999999,111.9756,30.8
151,78,110.5784,94.54329999999999,112.5744,30.8
151,79,111.3768,95.2958,113.1732,30.8
151,80,112.0754,96.0483,113.772,30.8
151,81,112.8738,96.8008,114.4706,30.8
151,82,113.6722,97.55330000000001,115.0694,30.9
151,83,114.3708,98.3058,115.6682,30.9
151,84,115.1692,99.0583,116.3668,30.9
151,85,115.9676,99.8108,116.9656,30.9
151,86,116.6662,100.5633,117.5644,30.9
151,87,117.4646,101.3158,118.263,30.9
151,88,118.263,102.0683,118.8618,30.9
151,89,118.9616,102.82079999999999,119.4606,31
151,90,119.76,103.57329999999999,120.0594,31
151,91,120.5584,104.32579999999999,120.758,31
151,92,121.257,105.07829999999998,121.3568,31
151,93,122.0554,105.83080000000001,121.9556,31
151,94,122.8538,106.58330000000001,122.5544,31
151,95,123.5524,107.3358,123.253,31.1
151,96,124.3508,108.0883,123.8518,31.1
151,97,125.1492,108.8408,124.4506,31.1
151,98,125.8478,109.5933,125.1492,31.1
151,99,126.6462,110.3458,125.748,31.1
151,100,127.4446,111.0983,126.3468,31.1
151,101,128.1432,111.85079999999999,127.0454,31.1
151,102,128.9416,112.60329999999999,127.6442,31.2
151,103,129.74,113.35579999999999,128.243,31.2
151,104,130.5384,114.10829999999999,128.8418,31.2
151,105,131.237,114.86079999999998,129.5404,31.2
151,106,132.0354,115.61330000000001,130.1392,31.2
151,107,132.8338,116.36580000000001,130.738,31.2
151,108,133.5324,117.1183,131.4366,31.3
151,109,134.3308,117.8708,132.0354,31.3
151,110,135.0294,118.6233,132.6342,31.3
151,111,135.8278,119.3758,133.233,31.3
151,112,136.6262,120.1283,133.9316,31.3
151,113,137.4246,120.8808,134.5304,31.3
151,114,138.1232,121.63329999999999,135.1292,31.4
151,115,138.9216,122.38579999999999,135.8278,31.4
151,116,139.6202,123.13829999999999,136.4266,31.4
151,117,140.4186,123.89079999999998,137.0254,31.4
151,118,141.217,124.64329999999998,137.6242,31.4
151,119,142.0154,125.39580000000001,138.3228,31.4
151,120,142.714,126.1483,138.9216,31.4
151,121,143.5124,126.9008,139.5204,31.5
151,122,144.3108,127.6533,140.1192,31.5
151,123,145.0094,128.4058,140.8178,31.5
151,124,145.8078,129.1583,141.4166,31.5
151,125,146.6062,129.9108,142.0154,31.5
151,126,147.3048,130.6633,142.714,31.5
151,127,148.1032,131.4158,143.3128,31.6
151,128,148.9016,132.1683,143.9116,31.6
151,129,149.6002,132.92079999999999,144.5104,31.6
151,130,150.3986,133.67329999999998,145.209,31.6
151,131,151.197,134.42579999999998,145.8078,31.6
151,132,151.8956,135.1783,146.4066,31.6
151,133,152.694,135.9308,147.1052,31.6
151,134,153.4924,136.6833,147.704,31.7
151,135,154.191,137.4358,148.3028,31.7
151,136,154.9894,138.1883,149.0014,31.7
151,137,155.7878,138.9408,149.6002,31.7
151,138,156.4864,139.6933,150.199,31.7
151,139,157.2848,140.4458,150.7978,31.8
151,140,158.0832,141.1983,151.4964,31.8
151,141,158.7818,141.9508,152.0952,31.8
151,142,159.5802,142.70329999999998,152.694,31.8
151,143,160.3786,143.45579999999998,153.3926,31.8
151,144,161.0772,144.20829999999998,153.9914,31.8
151,145,161.8756,144.9608,154.5902,31.8
151,146,162.674,145.7133,155.189,31.9
151,147,163.3726,146.4658,155.8876,31.9
151,148,164.171,147.2183,156.4864,31.9
151,149,164.9694,147.9708,157.0852,31.9
151,150,165.668,148.7233,157.7838,31.9
152,40,81.1374,65.5333,88.6224,30.4
152,41,81.9358,66.2858,89.2212,30.4
152,42,82.6344,67.03829999999999,89.82,30.4
152,43,83.4328,67.79079999999999,90.5186,30.4
152,44,84.2312,68.5433,91.1174,30.4
152,45,84.9298,69.2958,91.7162,30.4
152,46,85.7282,70.0483,92.315,30.4
152,47,86.5266,70.80080000000001,93.0136,30.5
152,48,87.2252,71.55330000000001,93.6124,30.5
152,49,88.0236,72.3058,94.2112,30.5
152,50,88.822,73.0583,94.81,30.5
152,51,89.5206,73.8108,95.5086,30.5
152,52,90.319,74.5633,96.1074,30.5
152,53,91.1174,75.3158,96.7062,30.6
152,54,91.816,76.0683,97.4048,30.6
152,55,92.6144,76.82079999999999,98.0036,30.6
152,56,93.4128,77.5733,98.6024,30.6
152,57,94.1114,78.3258,99.301,30.6
152,58,94.9098,79.0783,99.8998,30.6
152,59,95.7082,79.8308,100.4986,30.6
152,60,96.4068,80.58330000000001,101.0974,30.7
152,61,97.2052,81.3358,101.796,30.7
152,62,98.0036,82.0883,102.3948,30.7
152,63,98.7022,82.8408,102.9936,30.7
152,64,99.5006,83.5933,103.6922,30.7
152,65,100.299,84.3458,104.291,30.8
152,66,100.9976,85.0983,104.8898,30.8
152,67,101.796,85.85079999999999,105.4886,30.8
152,68,102.5944,86.60329999999999,106.1872,30.8
152,69,103.293,87.3558,106.786,30.8
152,70,104.0914,88.1083,107.3848,30.8
152,71,104.8898,88.8608,108.0834,30.8
152,72,105.5884,89.6133,108.6822,30.9
152,73,106.3868,90.36580000000001,109.281,30.9
152,74,107.1852,91.1183,109.8798,30.9
152,75,107.9836,91.8708,110.5784,30.9
152,76,108.6822,92.6233,111.1772,30.9
152,77,109.4806,93.3758,111.776,30.9
152,78,110.279,94.1283,112.4746,30.9
152,79,110.9776,94.8808,113.0734,31
152,80,111.776,95.63329999999999,113.6722,31
152,81,112.5744,96.38579999999999,114.271,31
152,82,113.273,97.1383,114.9696,31
152,83,114.0714,97.8908,115.5684,31
152,84,114.77,98.6433,116.1672,31.1
152,85,115.5684,99.39580000000001,116.8658,31.1
152,86,116.3668,100.14829999999999,117.4646,31.1
152,87,117.1652,100.9008,118.0634,31.1
152,88,117.8638,101.6533,118.762,31.1
152,89,118.6622,102.4058,119.3608,31.1
152,90,119.4606,103.1583,119.9596,31.1
152,91,120.1592,103.9108,120.5584,31.2
152,92,120.9576,104.66329999999999,121.257,31.2
152,93,121.756,105.4158,121.8558,31.2
152,94,122.4546,106.1683,122.4546,31.2
152,95,123.253,106.9208,123.0534,31.2
152,96,124.0514,107.6733,123.752,31.2
152,97,124.75,108.4258,124.3508,31.3
152,98,125.5484,109.1783,124.9496,31.3
152,99,126.3468,109.93079999999999,125.6482,31.3
152,100,127.0454,110.6833,126.247,31.3
152,101,127.8438,111.4358,126.8458,31.3
152,102,128.6422,112.1883,127.5444,31.3
152,103,129.3408,112.9408,128.1432,31.4
152,104,130.1392,113.6933,128.742,31.4
152,105,130.9376,114.44579999999999,129.3408,31.4
152,106,131.6362,115.1983,130.0394,31.4
152,107,132.4346,115.9508,130.6382,31.4
152,108,133.233,116.7033,131.237,31.4
152,109,133.9316,117.4558,131.9356,31.4
152,110,134.73,118.2083,132.5344,31.5
152,111,135.5284,118.96079999999999,133.1332,31.5
152,112,136.227,119.7133,133.732,31.5
152,113,137.0254,120.4658,134.4306,31.5
152,114,137.8238,121.2183,135.0294,31.5
152,115,138.5224,121.9708,135.6282,31.5
152,116,139.3208,122.7233,136.3268,31.6
152,117,140.1192,123.47579999999999,136.9256,31.6
152,118,140.8178,124.22829999999999,137.5244,31.6
152,119,141.6162,124.9808,138.1232,31.6
152,120,142.4146,125.7333,138.8218,31.6
152,121,143.1132,126.4858,139.4206,31.6
152,122,143.9116,127.2383,140.0194,31.6
152,123,144.71,127.9908,140.6182,31.7
152,124,145.4086,128.74329999999998,141.3168,31.7
152,125,146.207,129.4958,141.9156,31.7
152,126,147.0054,130.2483,142.5144,31.7
152,127,147.704,131.0008,143.213,31.7
152,128,148.5024,131.7533,143.8118,31.7
152,129,149.3008,132.5058,144.4106,31.8
152,130,149.9994,133.2583,145.0094,31.8
152,131,150.7978,134.0108,145.708,31.8
152,132,151.5962,134.76330000000002,146.3068,31.8
152,133,152.3946,135.5158,146.9056,31.8
152,134,153.0932,136.2683,147.6042,31.8
152,135,153.8916,137.0208,148.203,31.9
152,136,154.5902,137.7733,148.8018,31.9
152,137,155.3886,138.5258,149.5004,31.9
152,138,156.187,139.2783,150.0992,31.9
152,139,156.9854,140.0308,150.698,31.9
152,140,157.684,140.7833,151.2968,31.9
152,141,158.4824,141.5358,151.9954,31.9
152,142,159.2808,142.2883,152.5942,32
152,143,159.9794,143.0408,153.193,32
152,144,160.7778,143.7933,153.8916,32
152,145,161.4764,144.54579999999999,154.4904,32
152,146,162.2748,145.29829999999998,155.0892,32
152,147,163.0732,146.05079999999998,155.688,32
152,148,163.8716,146.80329999999998,156.3866,32.1
152,149,164.5702,147.55579999999998,156.9854,32.1
152,150,165.3686,148.30829999999997,157.5842,32.1
153,40,80.838,65.1183,88.4228,30.5
153,41,81.5366,65.8708,89.1214,30.5
153,42,82.335,66.6233,89.7202,30.6
153,43,83.1334,67.3758,90.319,30.6
153,44,83.832,68.1283,91.0176,30.6
153,45,84.6304,68.8808,91.6164,30.6
153,46,85.329,69.63329999999999,92.2152,30.6
153,47,86.1274,70.3858,92.814,30.6
153,48,86.9258,71.1383,93.5126,30.6
153,49,87.6244,71.8908,94.1114,30.7
153,50,88.4228,72.64330000000001,94.7102,30.7
153,51,89.2212,73.39580000000001,95.4088,30.7
153,52,90.0196,74.1483,96.0076,30.7
153,53,90.7182,74.9008,96.6064,30.7
153,54,91.5166,75.6533,97.2052,30.7
153,55,92.315,76.4058,97.9038,30.8
153,56,93.0136,77.1583,98.5026,30.8
153,57,93.812,77.9108,99.1014,30.8
153,58,94.6104,78.66329999999999,99.8,30.8
153,59,95.309,79.41579999999999,100.3988,30.8
153,60,96.1074,80.1683,100.9976,30.8
153,61,96.9058,80.9208,101.5964,30.9
153,62,97.6044,81.6733,102.295,30.9
153,63,98.4028,82.42580000000001,102.8938,30.9
153,64,99.2012,83.17830000000001,103.4926,30.9
153,65,99.8998,83.9308,104.1912,30.9
153,66,100.6982,84.6833,104.79,30.9
153,67,101.4966,85.4358,105.3888,30.9
153,68,102.1952,86.1883,105.9876,31
153,69,102.9936,86.9408,106.6862,31
153,70,103.792,87.6933,107.285,31
153,71,104.4906,88.44579999999999,107.8838,31
153,72,105.289,89.19829999999999,108.5824,31
153,73,106.0874,89.9508,109.1812,31
153,74,106.786,90.7033,109.78,31.1
153,75,107.5844,91.4558,110.3788,31.1
153,76,108.3828,92.20830000000001,111.0774,31.1
153,77,109.0814,92.9608,111.6762,31.1
153,78,109.8798,93.7133,112.275,31.1
153,79,110.6782,94.4658,112.9736,31.1
153,80,111.3768,95.2183,113.5724,31.1
153,81,112.1752,95.9708,114.1712,31.2
153,82,112.9736,96.7233,114.77,31.2
153,83,113.6722,97.47579999999999,115.4686,31.2
153,84,114.4706,98.22829999999999,116.0674,31.2
153,85,115.269,98.9808,116.6662,31.2
153,86,115.9676,99.73329999999999,117.3648,31.3
153,87,116.766,100.48580000000001,117.9636,31.3
153,88,117.5644,101.23830000000001,118.5624,31.3
153,89,118.263,101.99080000000001,119.261,31.3
153,90,119.0614,102.7433,119.8598,31.3
153,91,119.8598,103.4958,120.4586,31.3
153,92,120.5584,104.2483,121.0574,31.3
153,93,121.3568,105.0008,121.756,31.4
153,94,122.1552,105.7533,122.3548,31.4
153,95,122.8538,106.5058,122.9536,31.4
153,96,123.6522,107.25829999999999,123.5524,31.4
153,97,124.4506,108.01079999999999,124.251,31.4
153,98,125.249,108.76329999999999,124.8498,31.4
153,99,125.9476,109.51579999999998,125.4486,31.4
153,100,126.746,110.26830000000001,126.1472,31.5
153,101,127.5444,111.02080000000001,126.746,31.5
153,102,128.243,111.7733,127.3448,31.5
153,103,129.0414,112.5258,128.0434,31.5
153,104,129.8398,113.2783,128.6422,31.5
153,105,130.5384,114.0308,129.241,31.6
153,106,131.3368,114.7833,129.8398,31.6
153,107,132.0354,115.5358,130.5384,31.6
153,108,132.8338,116.28829999999999,131.1372,31.6
153,109,133.6322,117.04079999999999,131.736,31.6
153,110,134.4306,117.79329999999999,132.4346,31.6
153,111,135.1292,118.54579999999999,133.0334,31.6
153,112,135.9276,119.29830000000001,133.6322,31.7
153,113,136.6262,120.05080000000001,134.231,31.7
153,114,137.4246,120.80330000000001,134.9296,31.7
153,115,138.223,121.5558,135.5284,31.7
153,116,139.0214,122.3083,136.1272,31.7
153,117,139.72,123.0608,136.8258,31.7
153,118,140.5184,123.8133,137.4246,31.8
153,119,141.3168,124.5658,138.0234,31.8
153,120,142.0154,125.3183,138.6222,31.8
153,121,142.8138,126.07079999999999,139.3208,31.8
153,122,143.6122,126.82329999999999,139.9196,31.8
153,123,144.3108,127.57579999999999,140.5184,31.8
153,124,145.1092,128.32829999999998,141.1172,31.9
153,125,145.9076,129.0808,141.8158,31.9
153,126,146.6062,129.8333,142.4146,31.9
153,127,147.4046,130.5858,143.0134,31.9
153,128,148.203,131.3383,143.712,31.9
153,129,148.9016,132.0908,144.3108,31.9
153,130,149.7,132.8433,144.9096,31.9
153,131,150.4984,133.5958,145.5084,32
153,132,151.197,134.3483,146.207,32
153,133,151.9954,135.1008,146.8058,32
153,134,152.7938,135.8533,147.4046,32
153,135,153.4924,136.6058,148.1032,32
153,136,154.2908,137.35829999999999,148.702,32
153,137,155.0892,138.11079999999998,149.3008,32
153,138,155.7878,138.8633,149.9994,32.1
153,139,156.5862,139.6158,150.5982,32.1
153,140,157.3846,140.3683,151.197,32.1
153,141,158.0832,141.1208,151.7958,32.1
153,142,158.8816,141.8733,152.4944,32.1
153,143,159.68,142.6258,153.0932,32.1
153,144,160.3786,143.3783,153.692,32.2
153,145,161.177,144.1308,154.3906,32.2
153,146,161.9754,144.8833,154.9894,32.2
153,147,162.674,145.6358,155.5882,32.2
153,148,163.4724,146.3883,156.187,32.2
153,149,164.2708,147.14079999999998,156.8856,32.2
153,150,164.9694,147.89329999999998,157.4844,32.3
154,40,80.4388,64.7033,88.323,30.7
154,41,81.2372,65.45580000000001,88.9218,30.7
154,42,81.9358,66.20830000000001,89.6204,30.7
154,43,82.7342,66.9608,90.2192,30.7
154,44,83.5326,67.7133,90.818,30.8
154,45,84.2312,68.4658,91.5166,30.8
154,46,85.0296,69.2183,92.1154,30.8
154,47,85.828,69.9708,92.7142,30.8
154,48,86.5266,70.7233,93.313,30.8
154,49,87.325,71.47579999999999,94.0116,30.8
154,50,88.1234,72.2283,94.6104,30.9
154,51,88.822,72.9808,95.2092,30.9
154,52,89.6204,73.7333,95.9078,30.9
154,53,90.4188,74.48580000000001,96.5066,30.9
154,54,91.1174,75.23830000000001,97.1054,30.9
154,55,91.9158,75.99080000000001,97.7042,30.9
154,56,92.7142,76.7433,98.4028,30.9
154,57,93.4128,77.4958,99.0016,31
154,58,94.2112,78.2483,99.6004,31
154,59,95.0096,79.0008,100.299,31
154,60,95.7082,79.7533,100.8978,31
154,61,96.5066,80.5058,101.4966,31
154,62,97.305,81.25829999999999,102.0954,31
154,63,98.1034,82.0108,102.794,31.1
154,64,98.802,82.7633,103.3928,31.1
154,65,99.6004,83.5158,103.9916,31.1
154,66,100.299,84.26830000000001,104.6902,31.1
154,67,101.0974,85.02080000000001,105.289,31.1
154,68,101.8958,85.7733,105.8878,31.1
154,69,102.5944,86.5258,106.4866,31.1
154,70,103.3928,87.2783,107.1852,31.2
154,71,104.1912,88.0308,107.784,31.2
154,72,104.9896,88.7833,108.3828,31.2
154,73,105.6882,89.5358,109.0814,31.2
154,74,106.4866,90.28829999999999,109.6802,31.2
154,75,107.285,91.04079999999999,110.279,31.2
154,76,107.9836,91.7933,110.8778,31.3
154,77,108.782,92.5458,111.5764,31.3
154,78,109.5804,93.2983,112.1752,31.3
154,79,110.279,94.05080000000001,112.774,31.3
154,80,111.0774,94.80330000000001,113.4726,31.3
154,81,111.776,95.5558,114.0714,31.3
154,82,112.5744,96.3083,114.6702,31.4
154,83,113.3728,97.0608,115.269,31.4
154,84,114.1712,97.8133,115.9676,31.4
154,85,114.8698,98.5658,116.5664,31.4
154,86,115.6682,99.3183,117.1652,31.4
154,87,116.4666,100.0708,117.8638,31.4
154,88,117.1652,100.8233,118.4626,31.4
154,89,117.9636,101.5758,119.0614,31.5
154,90,118.762,102.3283,119.76,31.5
154,91,119.4606,103.0808,120.3588,31.5
154,92,120.259,103.8333,120.9576,31.5
154,93,121.0574,104.5858,121.5564,31.5
154,94,121.756,105.3383,122.255,31.5
154,95,122.5544,106.0908,122.8538,31.6
154,96,123.3528,106.8433,123.4526,31.6
154,97,124.0514,107.5958,124.0514,31.6
154,98,124.8498,108.3483,124.75,31.6
154,99,125.6482,109.10079999999999,125.3488,31.6
154,100,126.3468,109.8533,125.9476,31.6
154,101,127.1452,110.6058,126.6462,31.6
154,102,127.9436,111.3583,127.245,31.7
154,103,128.6422,112.1108,127.8438,31.7
154,104,129.4406,112.8633,128.5424,31.7
154,105,130.239,113.6158,129.1412,31.7
154,106,130.9376,114.3683,129.74,31.7
154,107,131.736,115.1208,130.3388,31.8
154,108,132.5344,115.8733,131.0374,31.8
154,109,133.233,116.6258,131.6362,31.8
154,110,134.0314,117.3783,132.235,31.8
154,111,134.8298,118.1308,132.9336,31.8
154,112,135.5284,118.8833,133.5324,31.8
154,113,136.3268,119.6358,134.1312,31.8
154,114,137.1252,120.3883,134.73,31.9
154,115,137.8238,121.1408,135.4286,31.9
154,116,138.6222,121.8933,136.0274,31.9
154,117,139.4206,122.6458,136.6262,31.9
154,118,140.1192,123.39829999999999,137.3248,31.9
154,119,140.9176,124.1508,137.9236,31.9
154,120,141.716,124.9033,138.5224,31.9
154,121,142.4146,125.6558,139.1212,32
154,122,143.213,126.4083,139.8198,32
154,123,144.0114,127.1608,140.4186,32
154,124,144.71,127.91329999999999,141.0174,32
154,125,145.5084,128.6658,141.6162,32
154,126,146.3068,129.4183,142.3148,32
154,127,147.0054,130.17079999999999,142.9136,32.1
154,128,147.8038,130.92329999999998,143.5124,32.1
154,129,148.6022,131.67579999999998,144.211,32.1
154,130,149.4006,132.42829999999998,144.8098,32.1
154,131,150.0992,133.18079999999998,145.4086,32.1
154,132,150.8976,133.9333,146.0074,32.1
